,date,total_cases,new_cases,total_cases_per_million,new_cases_per_million,stringency_index,new_cases_smoothed,new_deaths_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,total_deaths,new_deaths,total_deaths_per_million,new_deaths_per_million,reproduction_rate,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,total_tests,total_tests_per_thousand,tests_units,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case
238,239,366233,6885,8425.576,158.397,58.8,6895.143,117.429,158.63,2.702,6770.0,129.0,155.751,2.968,1.15,-14858.4,-5.83,-11.55,3087288.0,71.026,tests performed,33361.0,0.768,34273.0,0.788,0.201,5.0
239,240,374023,7790,8604.793,179.217,58.8,7011.571,120.714,161.309,2.777,6938.0,168.0,159.616,3.865,1.15,-14858.4,-5.83,-11.55,3129235.0,71.991,tests performed,41947.0,0.965,35590.0,0.819,0.197,5.1
240,241,381664,7641,8780.582,175.789,58.8,7057.429,120.714,162.364,2.777,7058.0,120.0,162.377,2.761,1.16,-14858.4,-5.83,-11.55,3176397.0,73.076,tests performed,47162.0,1.085,37484.0,0.862,0.188,5.3
241,242,390272,8608,8978.618,198.036,58.8,7175.714,128.429,165.085,2.955,7235.0,177.0,166.449,4.072,1.17,-14858.4,-5.83,-11.55,3225954.0,74.216,tests performed,49557.0,1.14,39356.0,0.905,0.182,5.5
242,243,399330,9058,9187.007,208.389,58.8,7430.429,133.714,170.945,3.076,7399.0,164.0,170.222,3.773,1.18,6440.2,1.34,19.87,20608.0,0.474,tests performed,18276.0,0.229,39623.0,0.912,0.188,5.3
243,244,407573,8243,9376.646,189.639,58.8,7692.857,135.571,176.982,3.119,7515.0,116.0,172.89,2.669,1.2,-14858.4,-5.83,-11.55,3312549.0,76.209,tests performed,18276.0,0.229,41057.0,0.945,0.187,5.3
244,245,414567,6994,9537.55,160.904,58.8,7888.429,134.714,181.482,3.099,7584.0,69.0,174.478,1.587,1.2,-14858.4,-5.83,-11.55,3344211.0,76.937,tests performed,31662.0,0.728,41469.0,0.954,0.19,5.3
245,246,423683,9116,9747.273,209.723,58.8,8207.143,139.857,188.814,3.218,7749.0,165.0,178.274,3.796,1.21,-14858.4,-5.83,-11.55,3379029.0,77.738,tests performed,34818.0,0.801,41677.0,0.959,0.197,5.1
246,247,433492,9809,9972.94,225.666,58.8,8495.571,144.857,195.45,3.333,7952.0,203.0,182.944,4.67,1.2,-14858.4,-5.83,-11.55,3386489.0,77.91,tests performed,7460.0,0.172,36751.0,0.845,0.231,4.3
247,248,443630,10138,10206.175,233.235,58.8,8852.286,155.714,203.656,3.582,8148.0,196.0,187.453,4.509,1.19,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,39634.0,0.912,0.223,4.5
248,249,453565,9935,10434.74,228.565,58.8,9041.857,160.429,208.017,3.691,8358.0,210.0,192.285,4.831,1.18,-14858.4,-5.83,-11.55,3521175.0,81.008,tests performed,18276.0,0.229,42174.0,0.97,0.214,4.7
249,250,464598,11033,10688.566,253.826,58.8,9324.0,164.857,214.508,3.793,8553.0,195.0,196.771,4.486,1.18,-14858.4,-5.83,-11.55,3572433.0,82.188,tests performed,51258.0,1.179,43312.0,0.996,0.215,4.6
250,251,474245,9647,10910.505,221.939,58.8,9524.571,168.571,219.123,3.878,8695.0,142.0,200.038,3.267,1.18,-14858.4,-5.83,-11.55,3613899.0,83.142,tests performed,41466.0,0.954,43050.0,0.99,0.221,4.5
251,252,483153,8908,11115.443,204.938,58.8,9798.0,175.429,225.413,4.036,8812.0,117.0,202.729,2.692,1.18,-14858.4,-5.83,-11.55,3648292.0,83.933,tests performed,34393.0,0.791,43440.0,0.999,0.226,4.4
252,253,493544,10391,11354.499,239.056,58.8,9980.143,181.286,229.604,4.171,9018.0,206.0,207.469,4.739,1.17,-14858.4,-5.83,-11.55,3691258.0,84.921,tests performed,42966.0,0.988,44604.0,1.026,0.224,4.5
253,254,504423,10879,11604.782,250.283,58.8,10133.0,180.286,233.12,4.148,9214.0,196.0,211.978,4.509,1.16,-14858.4,-5.83,-11.55,3735166.0,85.931,tests performed,43908.0,1.01,49811.0,1.146,0.203,4.9
254,255,515755,11332,11865.487,260.705,58.8,10303.571,182.0,237.045,4.187,9422.0,208.0,216.763,4.785,1.15,-14858.4,-5.83,-11.55,3782099.0,87.011,tests performed,46933.0,1.08,46895.0,1.079,0.22,4.6
255,256,527808,12053,12142.779,277.292,61.57,10606.143,178.0,244.005,4.095,9604.0,182.0,220.95,4.187,1.15,-14858.4,-5.83,-11.55,3828912.0,88.088,tests performed,46813.0,1.077,43962.0,1.011,0.241,4.1
256,257,540593,12785,12436.911,294.132,61.57,10856.429,179.0,249.764,4.118,9806.0,202.0,225.597,4.647,1.16,-14858.4,-5.83,-11.55,3912966.0,90.022,tests performed,84054.0,1.934,48648.0,1.119,0.223,4.5
257,258,551533,10940,12688.597,251.686,61.57,11041.143,172.714,254.013,3.973,9904.0,98.0,227.852,2.255,1.16,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,45888.0,1.056,0.241,4.2
258,259,561581,10048,12919.762,231.165,61.57,11204.0,170.0,257.76,3.911,10002.0,98.0,230.107,2.255,1.17,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,44140.0,1.015,0.254,3.9
259,260,573758,12177,13199.907,280.145,61.57,11459.143,164.286,263.63,3.78,10168.0,166.0,233.926,3.819,1.17,-14858.4,-5.83,-11.55,3979421.0,91.551,tests performed,18276.0,0.229,41166.0,0.947,0.278,3.6
260,261,586522,12764,13493.556,293.649,61.57,11728.429,173.857,269.825,4.0,10431.0,263.0,239.976,6.051,1.16,-14858.4,-5.83,-11.55,4022283.0,92.537,tests performed,42862.0,0.986,41017.0,0.944,0.286,3.5
261,262,600152,13630,13807.129,313.572,61.57,12056.714,181.714,277.377,4.181,10694.0,263.0,246.027,6.051,1.15,-14858.4,-5.83,-11.55,4062868.0,93.471,tests performed,40585.0,0.934,40110.0,0.923,0.301,3.3
262,263,614986,14834,14148.4,341.272,61.57,12454.0,189.286,286.517,4.355,10929.0,235.0,251.433,5.406,1.15,-14858.4,-5.83,-11.55,4108825.0,94.528,tests performed,45957.0,1.057,39988.0,0.92,0.311,3.2
263,264,629850,14864,14490.362,341.962,61.57,12751.0,191.857,293.35,4.414,11149.0,220.0,256.494,5.061,1.14,-14858.4,-5.83,-11.55,4154333.0,95.575,tests performed,45508.0,1.047,34481.0,0.793,0.37,2.7
264,265,642215,12365,14774.832,284.47,61.57,12954.571,198.286,298.034,4.562,11292.0,143.0,259.784,3.29,1.14,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,37693.0,0.867,0.344,2.9
265,266,653442,11227,15033.121,258.289,61.57,13123.0,203.0,301.908,4.67,11423.0,131.0,262.798,3.014,1.13,-14858.4,-5.83,-11.55,4243600.0,97.628,tests performed,18276.0,0.229,40904.0,0.941,0.321,3.1
266,267,665968,12526,15321.295,288.174,61.57,13172.857,207.286,303.055,4.769,11619.0,196.0,267.307,4.509,1.12,-14858.4,-5.83,-11.55,4279025.0,98.443,tests performed,35425.0,0.815,42801.0,0.985,0.308,3.2
267,268,680132,14164,15647.153,325.858,61.57,13372.857,203.714,307.657,4.687,11857.0,238.0,272.783,5.475,1.11,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,43446.0,1.0,0.308,3.2
268,269,695755,15623,16006.576,359.424,61.57,13657.571,199.571,314.207,4.591,12091.0,234.0,278.166,5.383,1.11,-14858.4,-5.83,-11.55,4373786.0,100.624,tests performed,18276.0,0.229,44417.0,1.022,0.307,3.3
269,270,712249,16494,16386.038,379.462,61.57,13894.714,194.714,319.663,4.48,12292.0,201.0,282.79,4.624,1.1,-14858.4,-5.83,-11.55,4419791.0,101.682,tests performed,46005.0,1.058,44424.0,1.022,0.313,3.2
270,271,728834,16585,16767.593,381.555,61.57,14140.571,190.857,325.319,4.391,12485.0,193.0,287.231,4.44,1.09,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,43112.0,0.992,0.328,3.0
271,272,742105,13271,17072.907,305.313,61.57,14270.0,188.714,328.296,4.342,12613.0,128.0,290.175,2.945,1.07,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,41926.0,0.965,0.34,2.9
272,273,752343,10238,17308.443,235.536,61.57,14128.714,186.857,325.046,4.299,12731.0,118.0,292.89,2.715,1.04,21886.0,4.15,32.18,4528772.0,104.189,tests performed,18276.0,0.229,40739.0,0.937,0.347,2.9
273,274,765117,12774,17602.322,293.879,61.57,14164.143,191.857,325.861,4.414,12962.0,231.0,298.204,5.314,1.02,-14858.4,-5.83,-11.55,4562589.0,104.967,tests performed,33817.0,0.778,40509.0,0.932,0.35,2.9
274,275,778560,13443,17911.592,309.27,61.57,14061.143,183.286,323.491,4.217,13140.0,178.0,302.3,4.095,1.0,-14858.4,-5.83,-11.55,4607034.0,105.99,tests performed,44445.0,1.023,40090.0,0.922,0.351,2.9
275,276,793372,14812,18252.358,340.766,61.57,13945.286,186.143,320.826,4.282,13394.0,254.0,308.143,5.844,0.98,-14858.4,-5.83,-11.55,4654206.0,107.075,tests performed,47172.0,1.085,40060.0,0.922,0.348,2.9
276,277,808828,15456,18607.94,355.582,61.57,13797.0,192.714,317.415,4.434,13641.0,247.0,313.826,5.682,0.98,-14858.4,-5.83,-11.55,4702234.0,108.18,tests performed,48028.0,1.105,40349.0,0.928,0.342,2.9
277,278,822985,14157,18933.636,325.697,61.57,13450.143,198.857,309.435,4.575,13877.0,236.0,319.255,5.429,0.97,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,40194.0,0.925,0.335,3.0
278,279,834913,11928,19208.053,274.416,61.57,13258.286,205.857,305.021,4.736,14054.0,177.0,323.327,4.072,0.96,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,40039.0,0.921,0.331,3.0
279,280,843898,8985,19414.762,206.709,61.57,13079.286,211.0,300.903,4.854,14208.0,154.0,326.87,3.543,0.95,-14858.4,-5.83,-11.55,4807961.0,110.612,tests performed,18276.0,0.229,39884.0,0.918,0.328,3.0
280,281,855054,11156,19671.417,256.656,61.57,12848.143,207.286,295.585,4.769,14413.0,205.0,331.586,4.716,0.94,-14858.4,-5.83,-11.55,4838979.0,111.326,tests performed,31018.0,0.714,39484.0,0.908,0.325,3.1
281,282,867991,12937,19969.047,297.629,61.57,12775.857,223.143,293.922,5.134,14702.0,289.0,338.235,6.649,0.94,-14858.4,-5.83,-11.55,4876501.0,112.189,tests performed,37522.0,0.863,38495.0,0.886,0.332,3.0
282,283,881727,13736,20285.058,316.011,61.57,12622.143,226.714,290.386,5.216,14981.0,279.0,344.654,6.419,0.92,-14858.4,-5.83,-11.55,4917780.0,113.139,tests performed,41279.0,0.95,37653.0,0.866,0.335,3.0
283,284,895620,13893,20604.681,319.623,61.57,12398.857,233.857,285.249,5.38,15278.0,297.0,351.486,6.833,0.91,-14858.4,-5.83,-11.55,4957299.0,114.048,tests performed,39519.0,0.909,36438.0,0.838,0.34,2.9
284,285,908839,13219,20908.798,304.117,61.57,12264.857,235.857,282.166,5.426,15528.0,250.0,357.238,5.752,0.91,-14858.4,-5.83,-11.55,4998266.0,114.99,tests performed,40967.0,0.942,37256.0,0.857,0.329,3.0
285,286,918444,9605,21129.771,220.973,61.57,11933.0,233.857,274.531,5.38,15691.0,163.0,360.988,3.75,0.9,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,36108.0,0.831,0.33,3.0
286,287,925321,6877,21287.984,158.213,61.57,11631.857,226.286,267.603,5.206,15792.0,101.0,363.312,2.324,0.89,-14858.4,-5.83,-11.55,5052686.0,116.242,tests performed,18276.0,0.229,34961.0,0.804,0.333,3.0
287,288,934161,8840,21491.357,203.374,61.57,11301.0,232.143,259.991,5.341,16038.0,246.0,368.971,5.659,0.89,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,35723.0,0.822,0.316,3.2
288,289,945218,11057,21745.735,254.378,61.57,11032.429,230.286,253.813,5.298,16314.0,276.0,375.321,6.35,0.9,-14858.4,-5.83,-11.55,5125389.0,117.915,tests performed,18276.0,0.229,35555.0,0.818,0.31,3.2
289,290,957692,12474,22032.713,286.978,61.57,10852.143,228.286,249.665,5.252,16579.0,265.0,381.417,6.097,0.91,-14858.4,-5.83,-11.55,5167122.0,118.875,tests performed,41733.0,0.96,35620.0,0.819,0.305,3.3
290,291,970758,13066,22333.31,300.597,61.57,10734.0,224.286,246.947,5.16,16848.0,269.0,387.606,6.189,0.92,-14858.4,-5.83,-11.55,5209462.0,119.849,tests performed,42340.0,0.974,36023.0,0.829,0.298,3.4
291,292,982937,12179,22613.5,280.191,54.63,10585.429,220.571,243.529,5.074,17072.0,224.0,392.759,5.153,0.93,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,34630.0,0.797,0.306,3.3
292,293,991700,8763,22815.103,201.602,54.63,10465.143,215.714,240.762,4.963,17201.0,129.0,395.727,2.968,0.92,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,35202.0,0.81,0.297,3.4
293,294,998678,6978,22975.639,160.536,54.63,10479.571,214.429,241.094,4.933,17293.0,92.0,397.844,2.117,0.91,-14858.4,-5.83,-11.55,5303103.0,122.003,tests performed,18276.0,0.229,35774.0,0.823,0.293,3.4
294,295,1007627,8949,23181.52,205.881,54.63,10495.143,213.857,241.452,4.92,17535.0,242.0,403.411,5.567,0.9,-14858.4,-5.83,-11.55,5307601.0,122.107,tests performed,4498.0,0.103,31223.0,0.718,0.336,3.0
295,296,1018199,10572,23424.74,243.22,54.63,10425.857,215.571,239.858,4.959,17823.0,288.0,410.037,6.626,0.89,-14858.4,-5.83,-11.55,5348820.0,123.055,tests performed,41219.0,0.948,31919.0,0.734,0.327,3.1
296,297,1030125,11926,23699.11,274.37,54.63,10347.571,211.143,238.057,4.858,18057.0,234.0,415.42,5.383,0.88,-14858.4,-5.83,-11.55,5390952.0,124.025,tests performed,42132.0,0.969,31976.0,0.736,0.324,3.1
297,298,1041583,11458,23962.713,263.603,54.63,10117.857,201.0,232.772,4.624,18255.0,198.0,419.975,4.555,0.86,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,29834.0,0.686,0.339,2.9
298,299,1049717,8134,24149.845,187.131,54.63,9540.0,188.143,219.478,4.328,18389.0,134.0,423.058,3.083,0.84,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,29281.0,0.674,0.326,3.1
299,300,1056265,6548,24300.488,150.644,54.63,9223.571,181.571,212.198,4.177,18472.0,83.0,424.968,1.91,0.83,-14858.4,-5.83,-11.55,5472989.0,125.912,tests performed,18276.0,0.229,28729.0,0.661,0.321,3.1
300,301,1061074,4809,24411.124,110.636,54.63,8913.714,180.286,205.069,4.148,18555.0,83.0,426.877,1.91,0.83,-14858.4,-5.83,-11.55,5485214.0,126.193,tests performed,12225.0,0.281,26016.0,0.599,0.343,2.9
301,302,1068476,7402,24581.415,170.291,54.63,8692.714,180.857,199.985,4.161,18801.0,246.0,432.537,5.659,0.84,-14858.4,-5.83,-11.55,5511179.0,126.79,tests performed,25965.0,0.597,29083.0,0.669,0.299,3.3
302,303,1076880,8404,24774.758,193.343,54.63,8383.0,176.429,192.86,4.059,19058.0,257.0,438.449,5.913,0.84,-14858.4,-5.83,-11.55,5585615.0,128.503,tests performed,74436.0,1.712,33828.0,0.778,0.248,4.0
303,304,1086997,10117,25007.51,232.752,54.63,8124.571,174.857,186.914,4.023,19281.0,223.0,443.58,5.13,0.83,39567.8,6.85,35.38,20608.0,0.474,tests performed,18276.0,0.229,28680.0,0.66,0.283,3.5
304,305,1096855,9858,25234.304,226.794,54.63,7896.0,168.857,181.656,3.885,19437.0,156.0,447.169,3.589,0.82,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,25644.0,0.59,0.308,3.2
305,306,1102256,5401,25358.56,124.256,54.63,7505.571,158.429,172.674,3.645,19498.0,61.0,448.572,1.403,0.79,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,22609.0,0.52,0.332,3.0
306,307,1107137,4881,25470.852,112.293,54.63,7267.429,165.429,167.195,3.806,19630.0,132.0,451.609,3.037,0.8,-14858.4,-5.83,-11.55,5610003.0,129.064,tests performed,18276.0,0.229,19573.0,0.45,0.371,2.7
307,308,1111631,4494,25574.241,103.389,54.63,7222.429,165.286,166.16,3.803,19712.0,82.0,453.495,1.886,0.82,-14858.4,-5.83,-11.55,20608.0,0.474,tests performed,18276.0,0.229,20340.0,0.468,0.355,2.8
308,309,1117256,5625,25703.65,129.409,54.63,6968.571,161.143,160.319,3.707,19929.0,217.0,458.488,4.992,0.84,-14858.4,-5.83,-11.55,5645178.0,129.873,tests performed,18276.0,0.229,19143.0,0.44,0.364,2.7
