date,total_cases,new_cases,total_cases_per_million,new_cases_per_million,stringency_index,new_cases_smoothed,new_deaths_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,total_deaths,new_deaths,total_deaths_per_million,new_deaths_per_million,reproduction_rate,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,total_tests,total_tests_per_thousand,tests_units,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case
2020-03-03,1,1,0.023,0.023,11.11,,,,,,,,,,,,,,,,,,,,,
2020-03-04,1,0,0.023,0,11.11,,,,,,,,,,,,,,,,,,,,,
2020-03-05,1,0,0.023,0,11.11,,,,,,,,,,,,,,,,,,,,,
2020-03-06,1,0,0.023,0,11.11,,,,,,,,,,,,,,,,,,,,,
2020-03-07,1,0,0.023,0,11.11,,,,,,,,,,,,,,,,,,,,,
2020-03-08,1,0,0.023,0,11.11,0.143,0,0.003,0,,,,,,,,,,,,,,,,,
2020-03-09,1,0,0.023,0,11.11,0.143,0,0.003,0,,,,,,,,,,,,,,,,,
2020-03-10,1,0,0.023,0,11.11,0,0,0,0,,,,,,,,,,,,,,,,,
2020-03-11,1,0,0.023,0,11.11,0,0,0,0,,,,,,,,,,,,,,,,,
2020-03-12,1,0,0.023,0,50,0,0,0,0,,,,,,,,,,,,,,,,,
2020-03-13,3,2,0.069,0.046,50,0.286,0.143,0.007,0.003,1,1,0.023,0.023,,,,,,,,,,,,,
2020-03-14,3,0,0.069,0,50,0.286,0.143,0.007,0.003,1,0,0.023,0,,,,,,,,,,,,,
2020-03-15,3,0,0.069,0,50,0.286,0.143,0.007,0.003,1,0,0.023,0,,,,,,,,,,,,,
2020-03-16,7,4,0.161,0.092,64.81,0.857,0.143,0.02,0.003,1,0,0.023,0,,,,,,,,,,,,,
2020-03-17,14,7,0.322,0.161,77.78,1.857,0.286,0.043,0.007,2,1,0.046,0.023,,,,,,,,,,,,,
2020-03-18,14,0,0.322,0,88.89,1.857,0.286,0.043,0.007,2,0,0.046,0,,,,,,,,,,,,,
2020-03-19,16,2,0.368,0.046,88.89,2.143,0.286,0.049,0.007,2,0,0.046,0,,,,,,,,,,,,,
2020-03-20,29,13,0.667,0.299,88.89,3.714,0.286,0.085,0.007,3,1,0.069,0.023,,,,,,,,,,,,,
2020-03-21,47,18,1.081,0.414,88.89,6.286,0.286,0.145,0.007,3,0,0.069,0,,,,,,,,,,,,,
2020-03-22,73,26,1.679,0.598,88.89,10,0.286,0.23,0.007,3,0,0.069,0,,,,,,,,,,,,,
2020-03-23,73,0,1.679,0,88.89,9.429,0.286,0.217,0.007,3,0,0.069,0,,,,,,,,,,,,,
2020-03-24,97,24,2.232,0.552,88.89,11.857,0.143,0.273,0.003,3,0,0.069,0,,,,,,,,,,,,,
2020-03-25,145,48,3.336,1.104,88.89,18.714,0.429,0.431,0.01,5,2,0.115,0.046,,,,,,,,,,,,,
2020-03-26,196,51,4.509,1.173,88.89,25.714,0.429,0.592,0.01,5,0,0.115,0,2.61,,,,,,,,,,,,
2020-03-27,310,114,7.132,2.623,88.89,40.143,0.286,0.924,0.007,5,0,0.115,0,2.58,,,,,,,,,,,,
2020-03-28,356,46,8.19,1.058,88.89,44.143,0.857,1.016,0.02,9,4,0.207,0.092,2.44,,,,,,,,,,,,
2020-03-29,475,119,10.928,2.738,88.89,57.429,1,1.321,0.023,10,1,0.23,0.023,2.38,,,,,,,,,,,,
2020-03-30,548,73,12.607,1.679,88.89,67.857,1.429,1.561,0.033,13,3,0.299,0.069,2.23,,,,,,,,,,,,
2020-03-31,645,97,14.839,2.232,88.89,78.286,2,1.801,0.046,17,4,0.391,0.092,2.08,-6728,-4.32,-6.17,,,,,,,,,
2020-04-01,794,149,18.267,3.428,88.89,92.714,2.143,2.133,0.049,20,3,0.46,0.069,1.93,,,,,,,,,,,,
2020-04-02,897,103,20.636,2.37,88.89,100.143,2.429,2.304,0.056,22,2,0.506,0.046,1.77,,,,,,,,,,,,
2020-04-03,1072,175,24.662,4.026,88.89,108.857,3.143,2.504,0.072,27,5,0.621,0.115,1.66,,,,,,,,,,,,
2020-04-04,1225,153,28.182,3.52,88.89,124.143,3.286,2.856,0.076,32,5,0.736,0.115,1.6,,,,,,,,,,,,
2020-04-05,1308,83,30.092,1.91,88.89,119,3.857,2.738,0.089,37,5,0.851,0.115,1.48,,,,,,,,,,,,
2020-04-06,1319,11,30.345,0.253,88.89,110.143,3.571,2.534,0.082,38,1,0.874,0.023,1.49,,,,,,,,,,,,
2020-04-07,1462,143,33.635,3.29,88.89,116.714,4,2.685,0.092,45,7,1.035,0.161,1.62,,,,,,,,,,,,
2020-04-08,1668,206,38.374,4.739,88.89,124.857,4.571,2.872,0.105,52,7,1.196,0.161,1.72,,,,,,,,,,,,
2020-04-09,1892,224,43.527,5.153,88.89,142.143,5,3.27,0.115,57,5,1.311,0.115,1.8,,,,20608,0.474,tests performed,,,,,,
2020-04-10,2203,311,50.682,7.155,88.89,161.571,6,3.717,0.138,69,12,1.587,0.276,1.82,,,,23522,0.541,tests performed,2914,0.067,,,,
2020-04-11,2511,308,57.768,7.086,88.89,183.714,5.857,4.227,0.135,73,4,1.679,0.092,1.83,,,,,,tests performed,,,,,,
2020-04-12,2777,266,63.888,6.12,88.89,209.857,6.571,4.828,0.151,83,10,1.91,0.23,1.81,,,,,,tests performed,,,,,,
2020-04-13,3102,325,71.365,7.477,88.89,254.714,7.857,5.86,0.181,93,10,2.14,0.23,1.79,,,,35153,0.809,tests performed,,,,,,
2020-04-14,3372,270,77.576,6.212,88.89,272.857,7.571,6.277,0.174,98,5,2.255,0.115,1.68,,,,,,tests performed,,,,,,
2020-04-15,3764,392,86.595,9.018,88.89,299.429,8,6.889,0.184,108,10,2.485,0.23,1.61,,,,,,tests performed,,,,,,
2020-04-16,4161,397,95.728,9.133,88.89,324.143,8.429,7.457,0.194,116,8,2.669,0.184,1.54,,,,42823,0.985,tests performed,,,3174,0.073,0.102,9.8
2020-04-17,4662,501,107.254,11.526,88.89,351.286,8,8.082,0.184,125,9,2.876,0.207,1.49,,,,47096,1.083,tests performed,4273,0.098,3368,0.077,0.104,9.6
2020-04-18,5106,444,117.469,10.215,88.89,370.714,8.571,8.529,0.197,133,8,3.06,0.184,1.44,,,,,,tests performed,,,3529,0.081,0.105,9.5
2020-04-19,5449,343,125.36,7.891,88.89,381.714,8.286,8.782,0.191,141,8,3.244,0.184,1.38,,,,57111,1.314,tests performed,,,3691,0.085,0.103,9.7
2020-04-20,5710,261,131.365,6.005,88.89,372.571,8.286,8.571,0.191,151,10,3.474,0.23,1.35,,,,,,tests performed,,,3679,0.085,0.101,9.9
2020-04-21,6125,415,140.912,9.548,88.89,393.286,9,9.048,0.207,161,10,3.704,0.23,1.34,,,,,,tests performed,,,3856,0.089,0.102,9.8
2020-04-22,6592,467,151.656,10.744,88.89,404,9.429,9.294,0.217,174,13,4.003,0.299,1.31,,,,,,tests performed,,,4033,0.093,0.1,10
2020-04-23,7170,578,164.953,13.297,88.89,429.857,10.143,9.889,0.233,187,13,4.302,0.299,1.28,,,,72296,1.663,tests performed,,,4210,0.097,0.102,9.8
2020-04-24,7647,477,175.927,10.974,88.89,426.429,10.857,9.81,0.25,201,14,4.624,0.322,1.23,,,,,,tests performed,,,4413,0.102,0.097,10.3
2020-04-25,8125,478,186.924,10.997,88.89,431.286,9.714,9.922,0.223,201,0,4.624,0,1.21,,,,,,tests performed,,,4511,0.104,0.096,10.5
2020-04-26,8617,492,198.243,11.319,88.89,452.571,9.714,10.412,0.223,209,8,4.808,0.184,1.21,,,,89373,2.056,tests performed,,,4609,0.106,0.098,10.2
2020-04-27,9009,392,207.262,9.018,88.89,471.286,9.857,10.842,0.227,220,11,5.061,0.253,1.18,,,,93519,2.152,tests performed,4146,0.095,4659,0.107,0.101,9.9
2020-04-28,9410,401,216.487,9.225,88.89,469.286,11.143,10.796,0.256,239,19,5.498,0.437,1.15,,,,98719,2.271,tests performed,5200,0.12,4859,0.112,0.097,10.4
2020-04-29,9866,456,226.978,10.491,88.89,467.714,10.857,10.76,0.25,250,11,5.752,0.253,1.11,,,,104544,2.405,tests performed,5825,0.134,5149,0.118,0.091,11
2020-04-30,10406,540,239.401,12.423,88.89,462.286,10.571,10.635,0.243,261,11,6.005,0.253,1.08,-9025.8,-4.42,-4.74,111859,2.573,tests performed,7315,0.168,5652,0.13,0.082,12.2
2020-05-01,10861,455,249.869,10.468,88.89,459.143,10.143,10.563,0.233,272,11,6.258,0.253,1.07,,,,118545,2.727,tests performed,6686,0.154,5794,0.133,0.079,12.6
2020-05-02,11411,550,262.522,12.653,88.89,469.429,11.143,10.8,0.256,279,7,6.419,0.161,1.08,,,,122752,2.824,tests performed,4207,0.097,5582,0.128,0.084,11.9
2020-05-03,11913,502,274.071,11.549,88.89,470.857,11.286,10.833,0.26,288,9,6.626,0.207,1.09,,,,129723,2.984,tests performed,6971,0.16,5764,0.133,0.082,12.2
2020-05-04,12331,418,283.688,9.617,88.89,474.571,11.857,10.918,0.273,303,15,6.971,0.345,1.08,,,,134592,3.096,tests performed,4869,0.112,5868,0.135,0.081,12.4
2020-05-05,12697,366,292.108,8.42,88.89,469.571,11,10.803,0.253,316,13,7.27,0.299,1.05,,,,139759,3.215,tests performed,5167,0.119,5863,0.135,0.08,12.5
2020-05-06,13184,487,303.312,11.204,88.89,474,11,10.905,0.253,327,11,7.523,0.253,1.04,,,,144283,3.319,tests performed,4524,0.104,5677,0.131,0.083,12
2020-05-07,13691,507,314.976,11.664,88.89,469.286,11.286,10.796,0.26,340,13,7.822,0.299,1.02,,,,151569,3.487,tests performed,7286,0.168,5673,0.131,0.083,12.1
2020-05-08,14195,504,326.571,11.595,88.89,476.286,12.714,10.957,0.293,361,21,8.305,0.483,1.01,,,,159155,3.662,tests performed,7586,0.175,5801,0.133,0.082,12.2
2020-05-09,14710,515,338.419,11.848,88.89,471.286,13.857,10.842,0.319,376,15,8.65,0.345,1.02,,,,167107,3.844,tests performed,7952,0.183,6336,0.146,0.074,13.4
2020-05-10,15232,522,350.428,12.009,88.89,474.143,14.714,10.908,0.339,391,15,8.995,0.345,1.02,,,,176403,4.058,tests performed,9296,0.214,6669,0.153,0.071,14.1
2020-05-11,15648,416,359.999,9.571,88.89,473.857,15,10.902,0.345,408,17,9.386,0.391,1.01,,,,181552,4.177,tests performed,5149,0.118,6709,0.154,0.071,14.2
2020-05-12,16023,375,368.626,8.627,88.89,475.143,15.571,10.931,0.358,425,17,9.778,0.391,0.98,,,,187307,4.309,tests performed,5755,0.132,6793,0.156,0.07,14.3
2020-05-13,16425,402,377.874,9.248,88.89,463,16,10.652,0.368,439,14,10.1,0.322,0.95,,,,192247,4.423,tests performed,4940,0.114,6852,0.158,0.068,14.8
2020-05-14,16847,422,387.583,9.709,88.89,450.857,16.571,10.372,0.381,456,17,10.491,0.391,0.93,,,,202495,4.659,tests performed,10248,0.236,7275,0.167,0.062,16.1
2020-05-15,17330,483,398.695,11.112,88.89,447.857,16.429,10.303,0.378,476,20,10.951,0.46,0.94,,,,211614,4.868,tests performed,9119,0.21,7494,0.172,0.06,16.7
2020-05-16,17858,528,410.842,12.147,88.89,449.714,17.286,10.346,0.398,497,21,11.434,0.483,0.95,,,,220638,5.076,tests performed,9024,0.208,7647,0.176,0.059,17
2020-05-17,18291,433,420.804,9.962,88.89,437,17.571,10.054,0.404,514,17,11.825,0.391,0.93,,,,227801,5.241,tests performed,7163,0.165,7343,0.169,0.06,16.8
2020-05-18,18616,325,428.281,7.477,88.89,424,18.143,9.755,0.417,535,21,12.308,0.483,0.91,,,,232899,5.358,tests performed,5098,0.117,7335,0.169,0.058,17.3
2020-05-19,18876,260,434.262,5.982,88.89,407.571,17.571,9.377,0.404,548,13,12.607,0.299,0.91,,,,239961,5.521,tests performed,7062,0.162,7522,0.173,0.054,18.5
2020-05-20,19230,354,442.406,8.144,88.89,400.714,17.857,9.219,0.411,564,16,12.975,0.368,0.92,,,,248529,5.718,tests performed,8568,0.197,8040,0.185,0.05,20.1
2020-05-21,19706,476,453.357,10.951,88.89,408.429,17.571,9.396,0.404,579,15,13.321,0.345,0.93,,,,,,tests performed,,,7909,0.182,0.052,19.4
2020-05-22,20148,442,463.526,10.169,83.33,402.571,16,9.262,0.368,588,9,13.528,0.207,0.94,,,,267185,6.147,tests performed,,,7939,0.183,0.051,19.7
2020-05-23,20580,432,473.465,9.939,83.33,388.857,15.429,8.946,0.355,605,17,13.919,0.391,0.94,,,,277712,6.389,tests performed,10527,0.242,8153,0.188,0.048,21
2020-05-24,20986,406,482.805,9.34,83.33,385,14.714,8.857,0.339,617,12,14.195,0.276,0.94,,,,285626,6.571,tests performed,7914,0.182,8261,0.19,0.047,21.5
2020-05-25,21245,259,488.764,5.959,83.33,375.571,12.571,8.64,0.289,623,6,14.333,0.138,0.93,,,,291868,6.715,tests performed,6242,0.144,8424,0.194,0.045,22.4
2020-05-26,21584,339,496.563,7.799,83.33,386.857,13.714,8.9,0.316,644,21,14.816,0.483,0.97,,,,301736,6.942,tests performed,9868,0.227,8825,0.203,0.044,22.8
2020-05-27,21905,321,503.948,7.385,83.33,382.143,13.429,8.792,0.309,658,14,15.138,0.322,1,,,,312532,7.19,tests performed,10796,0.248,9143,0.21,0.042,23.9
2020-05-28,22382,477,514.921,10.974,83.33,382.286,12.857,8.795,0.296,669,11,15.391,0.253,1.03,,,,322746,7.425,tests performed,10214,0.235,9270,0.213,0.041,24.2
2020-05-29,22811,429,524.791,9.87,83.33,380.429,13,8.752,0.299,679,10,15.621,0.23,1.07,,,,337318,7.76,tests performed,14572,0.335,10019,0.23,0.038,26.3
2020-05-30,23204,393,533.832,9.041,83.33,374.857,13,8.624,0.299,696,17,16.012,0.391,1.13,,,,348279,8.013,tests performed,10961,0.252,10081,0.232,0.037,26.9
2020-05-31,23672,468,544.599,10.767,83.33,383.714,13,8.828,0.299,708,12,16.288,0.276,1.22,-14858.4,-5.83,-11.55,,,tests performed,,,9515,0.219,0.04,24.8
2020-06-01,24562,890,565.075,20.475,76.39,473.857,14.429,10.902,0.332,724,16,16.656,0.368,1.29,,,,356187,8.194,tests performed,,,9188,0.211,0.052,19.4
2020-06-02,24895,333,572.736,7.661,76.39,473,12.714,10.882,0.293,733,9,16.863,0.207,1.22,,,,371668,8.551,tests performed,15481,0.356,9990,0.23,0.047,21.1
2020-06-03,25385,490,584.009,11.273,76.39,497.143,12,11.437,0.276,742,9,17.07,0.207,1.17,,,,381552,8.778,tests performed,9884,0.227,9860,0.227,0.05,19.8
2020-06-04,25981,596,597.72,13.712,76.39,514.143,12.286,11.828,0.283,755,13,17.37,0.299,1.14,,,,392316,9.026,tests performed,10764,0.248,9939,0.229,0.052,19.3
2020-06-05,26542,561,610.627,12.906,76.39,533,13,12.262,0.299,770,15,17.715,0.345,1.11,,,,403551,9.284,tests performed,11235,0.258,9462,0.218,0.056,17.8
2020-06-06,27101,559,623.487,12.86,76.39,556.714,12.714,12.808,0.293,785,15,18.06,0.345,1.1,,,,414542,9.537,tests performed,10991,0.253,9466,0.218,0.059,17
2020-06-07,27599,498,634.944,11.457,76.39,561,12.571,12.906,0.289,796,11,18.313,0.253,1.09,,,,424046,9.756,tests performed,9504,0.219,10259,0.236,0.055,18.3
2020-06-08,28077,478,645.941,10.997,76.39,502.143,11.571,11.552,0.266,805,9,18.52,0.207,1.08,,,,431085,9.918,tests performed,7039,0.162,10700,0.246,0.047,21.3
2020-06-09,28479,402,655.189,9.248,76.39,512,12.143,11.779,0.279,818,13,18.819,0.299,1.11,,,,437444,10.064,tests performed,6359,0.146,9397,0.216,0.054,18.4
2020-06-10,29015,536,667.521,12.331,76.39,518.571,14.143,11.93,0.325,841,23,19.348,0.529,1.15,,,,445940,10.259,tests performed,8496,0.195,9198,0.212,0.056,17.7
2020-06-11,29706,691,683.418,15.897,76.39,532.143,15.571,12.243,0.358,864,23,19.877,0.529,1.18,,,,456509,10.502,tests performed,10569,0.243,9170,0.211,0.058,17.2
2020-06-12,30415,709,699.729,16.311,76.39,553.286,15.714,12.729,0.362,880,16,20.245,0.368,1.21,,,,468172,10.771,tests performed,11663,0.268,9232,0.212,0.06,16.7
2020-06-13,31177,762,717.26,17.531,76.39,582.286,15,13.396,0.345,890,10,20.475,0.23,1.23,,,,479111,11.022,tests performed,10939,0.252,9224,0.212,0.063,15.8
2020-06-14,31851,674,732.766,15.506,76.39,607.429,14.714,13.975,0.339,899,9,20.682,0.207,1.24,,,,489334,11.258,tests performed,10223,0.235,9327,0.215,0.065,15.4
2020-06-15,32536,685,748.525,15.759,68.06,637,15.143,14.655,0.348,911,12,20.959,0.276,1.24,,,,497284,11.441,tests performed,7950,0.183,9457,0.218,0.067,14.8
2020-06-16,33209,673,764.008,15.483,68.06,675.714,14.857,15.546,0.342,922,11,21.212,0.253,1.24,,,,507251,11.67,tests performed,9967,0.229,9972,0.229,0.068,14.8
2020-06-17,33986,777,781.884,17.876,68.06,710.143,16,16.338,0.368,953,31,21.925,0.713,1.23,,,,,,tests performed,,,10415,0.24,0.068,14.7
2020-06-18,34833,847,801.37,19.486,68.06,732.429,16,16.85,0.368,976,23,22.454,0.529,1.21,,,,530442,12.203,tests performed,,,10562,0.243,0.069,14.4
2020-06-19,35755,922,822.581,21.212,68.06,762.857,16.429,17.55,0.378,995,19,22.891,0.437,1.2,,,,542247,12.475,tests performed,11805,0.272,10582,0.243,0.072,13.9
2020-06-20,36615,860,842.367,19.785,68.06,776.857,16.286,17.872,0.375,1004,9,23.098,0.207,1.18,,,,553737,12.739,tests performed,11490,0.264,10661,0.245,0.073,13.7
2020-06-21,37361,746,859.529,17.163,68.06,787.143,16.143,18.109,0.371,1012,8,23.282,0.184,1.17,,,,563194,12.957,tests performed,9457,0.218,10551,0.243,0.075,13.4
2020-06-22,38056,695,875.518,15.989,41.67,788.571,15.857,18.142,0.365,1022,10,23.512,0.23,1.18,,,,569589,13.104,tests performed,6395,0.147,10329,0.238,0.076,13.1
2020-06-23,38901,845,894.958,19.44,41.67,813.143,17.571,18.707,0.404,1045,23,24.041,0.529,1.19,,,,580814,13.362,tests performed,11225,0.258,10509,0.242,0.077,12.9
2020-06-24,39852,951,916.837,21.879,41.67,838,15.429,19.279,0.355,1061,16,24.409,0.368,1.19,,,,594002,13.666,tests performed,13188,0.303,10736,0.247,0.078,12.8
2020-06-25,40854,1002,939.889,23.052,41.67,860.143,14.571,19.788,0.335,1078,17,24.801,0.391,1.17,,,,606766,13.959,tests performed,12764,0.294,10903,0.251,0.079,12.7
2020-06-26,41975,1121,965.679,25.79,41.67,888.571,14.571,20.443,0.335,1097,19,25.238,0.437,1.14,,,,,,tests performed,,,11017,0.253,0.081,12.4
2020-06-27,42932,957,987.696,22.017,41.67,902.429,16.714,20.761,0.385,1121,24,25.79,0.552,1.1,,,,631966,14.539,tests performed,,,11176,0.257,0.081,12.4
2020-06-28,43856,924,1008.953,21.258,41.67,927.857,18.571,21.346,0.427,1142,21,26.273,0.483,1.06,,,,641911,14.768,tests performed,9945,0.229,11245,0.259,0.083,12.1
2020-06-29,44538,682,1024.644,15.69,41.67,926,19.857,21.304,0.457,1161,19,26.71,0.437,1.02,,,,649150,14.934,tests performed,7239,0.167,11366,0.261,0.081,12.3
2020-06-30,45254,716,1041.116,16.472,41.67,907.571,18.286,20.88,0.421,1173,12,26.986,0.276,0.99,-12190,-4.07,6.01,656122,15.095,tests performed,6972,0.16,10758,0.247,0.084,11.9
2020-07-01,45924,670,1056.53,15.414,41.67,867.429,18.143,19.956,0.417,1188,15,27.331,0.345,0.96,,,,666147,15.325,tests performed,10025,0.231,10306,0.237,0.084,11.9
2020-07-02,46821,897,1077.166,20.636,41.67,852.429,17.429,19.611,0.401,1200,12,27.607,0.276,0.97,,,,677257,15.581,tests performed,11110,0.256,10070,0.232,0.085,11.8
2020-07-03,47705,884,1097.504,20.337,41.67,818.571,18.571,18.832,0.427,1227,27,28.228,0.621,0.97,,,,690953,15.896,tests performed,13696,0.315,10227,0.235,0.08,12.5
2020-07-04,48628,923,1118.738,21.235,41.67,813.714,17.429,18.72,0.401,1243,16,28.597,0.368,0.97,,,,,,tests performed,,,10199,0.235,0.08,12.5
2020-07-05,49468,840,1138.063,19.325,41.67,801.714,17.571,18.444,0.404,1265,22,29.103,0.506,0.97,,,,715770,16.467,tests performed,,,10551,0.243,0.076,13.2
2020-07-06,50053,585,1151.522,13.459,41.67,787.857,16.714,18.125,0.385,1278,13,29.402,0.299,0.95,,,,722513,16.622,tests performed,6743,0.155,10480,0.241,0.075,13.3
2020-07-07,50622,569,1164.612,13.09,41.67,766.857,18,17.642,0.414,1299,21,29.885,0.483,0.95,,,,731858,16.837,tests performed,9345,0.215,10819,0.249,0.071,14.1
2020-07-08,51457,835,1183.822,19.21,41.67,790.429,19.286,18.185,0.444,1323,24,30.437,0.552,0.96,,,,745313,17.147,tests performed,13455,0.31,11309,0.26,0.07,14.3
2020-07-09,52285,828,1202.871,19.049,41.67,780.571,20.571,17.958,0.473,1344,21,30.92,0.483,0.96,,,,760247,17.49,tests performed,14934,0.344,11856,0.273,0.066,15.2
2020-07-10,53116,831,1221.989,19.118,41.67,773,19.286,17.784,0.444,1362,18,31.334,0.414,0.96,,,,773831,17.803,tests performed,13584,0.313,11840,0.272,0.065,15.3
2020-07-11,53941,825,1240.969,18.98,41.67,759,20.857,17.462,0.48,1389,27,31.955,0.621,0.96,,,,786843,18.102,tests performed,13012,0.299,11926,0.274,0.064,15.7
2020-07-12,54647,706,1257.212,16.242,41.67,739.857,19.286,17.021,0.444,1400,11,32.208,0.253,0.97,,,,796680,18.328,tests performed,9837,0.226,11559,0.266,0.064,15.6
2020-07-13,55285,638,1271.89,14.678,41.67,747.429,19.571,17.195,0.45,1415,15,32.554,0.345,0.99,,,,803657,18.489,tests performed,6977,0.161,11592,0.267,0.064,15.5
2020-07-14,55931,646,1286.752,14.862,41.67,758.429,18.571,17.448,0.427,1429,14,32.876,0.322,1,,,,813396,18.713,tests performed,9739,0.224,11648,0.268,0.065,15.4
2020-07-15,56779,848,1306.261,19.509,41.67,760.286,17.286,17.491,0.398,1444,15,33.221,0.345,1.01,,,,827157,19.03,tests performed,13761,0.317,11692,0.269,0.065,15.4
2020-07-16,57640,861,1326.069,19.808,41.67,765,16.857,17.6,0.388,1462,18,33.635,0.414,1.01,,,,840332,19.333,tests performed,13175,0.303,11441,0.263,0.067,15
2020-07-17,58466,826,1345.072,19.003,41.67,764.286,15.857,17.583,0.365,1473,11,33.888,0.253,1.01,,,,854064,19.649,tests performed,13732,0.316,11462,0.264,0.067,15
2020-07-18,59333,867,1365.018,19.946,41.67,770.286,15.286,17.721,0.352,1496,23,34.417,0.529,1.01,,,,864596,19.891,tests performed,10532,0.242,11108,0.256,0.069,14.4
2020-07-19,60077,744,1382.135,17.117,41.67,775.714,14.857,17.846,0.342,1504,8,34.601,0.184,1.02,,,,877262,20.182,tests performed,12666,0.291,11512,0.265,0.067,14.8
2020-07-20,60767,690,1398.009,15.874,41.67,783.143,14.571,18.017,0.335,1517,13,34.9,0.299,1.04,,,,881997,20.291,tests performed,4735,0.109,11191,0.257,0.07,14.3
2020-07-21,61454,687,1413.814,15.805,41.67,789,15.429,18.152,0.355,1537,20,35.36,0.46,1.05,,,,894393,20.576,tests performed,12396,0.285,11571,0.266,0.068,14.7
2020-07-22,62295,841,1433.162,19.348,41.67,788,15.571,18.129,0.358,1553,16,35.728,0.368,1.07,,,,907360,20.875,tests performed,12967,0.298,11458,0.264,0.069,14.5
2020-07-23,63169,874,1453.269,20.107,41.67,789.857,15.429,18.171,0.355,1570,17,36.12,0.391,1.09,,,,921858,21.208,tests performed,14498,0.334,11647,0.268,0.068,14.7
2020-07-24,64173,1004,1476.367,23.098,41.67,815.286,16.857,18.757,0.388,1591,21,36.603,0.483,1.13,,,,937006,21.557,tests performed,15148,0.348,11849,0.273,0.069,14.5
2020-07-25,65317,1144,1502.686,26.319,41.67,854.857,16.286,19.667,0.375,1610,19,37.04,0.437,1.15,,,,951082,21.881,tests performed,14076,0.324,12355,0.284,0.069,14.5
2020-07-26,66261,944,1524.404,21.718,41.67,883.429,17.286,20.324,0.398,1625,15,37.385,0.345,1.16,,,,963641,22.17,tests performed,12559,0.289,12340,0.284,0.072,14
2020-07-27,67096,835,1543.614,19.21,41.67,904.143,17,20.801,0.391,1636,11,37.638,0.253,1.16,,,,970705,22.332,tests performed,7064,0.163,12673,0.292,0.071,14
2020-07-28,68030,934,1565.102,21.488,41.67,939.429,16.143,21.613,0.371,1650,14,37.96,0.322,1.17,,,,983350,22.623,tests performed,12645,0.291,12708,0.292,0.074,13.5
2020-07-29,69078,1048,1589.212,24.11,41.67,969,17.143,22.293,0.394,1673,23,38.489,0.529,1.17,,,,998299,22.967,tests performed,14949,0.344,12991,0.299,0.075,13.4
2020-07-30,70300,1222,1617.326,28.113,41.67,1018.714,18.143,23.437,0.417,1697,24,39.041,0.552,1.16,,,,1013793,23.323,tests performed,15494,0.356,13134,0.302,0.078,12.9
2020-07-31,71404,1104,1642.724,25.399,41.67,1033,18,23.765,0.414,1717,20,39.501,0.46,1.15,-10234.2,-2.97,4.31,1029220,23.678,tests performed,15427,0.355,13173,0.303,0.078,12.8
2020-08-01,72609,1205,1670.446,27.722,48.61,1041.714,17.571,23.966,0.404,1733,16,39.869,0.368,1.16,,,,1046080,24.066,tests performed,16860,0.388,13571,0.312,0.077,13
2020-08-02,73761,1152,1696.949,26.503,48.61,1071.429,17.714,24.649,0.408,1749,16,40.238,0.368,1.17,,,,1058383,24.349,tests performed,12303,0.283,13535,0.311,0.079,12.6
2020-08-03,74781,1020,1720.416,23.466,57.87,1097.857,18,25.257,0.414,1762,13,40.537,0.299,1.18,,,,1067006,24.548,tests performed,8623,0.198,13757,0.316,0.08,12.5
2020-08-04,75880,1099,1745.699,25.284,57.87,1121.429,19.714,25.8,0.454,1788,26,41.135,0.598,1.18,,,,,,tests performed,,,14212,0.327,0.079,12.7
2020-08-05,77169,1289,1775.354,29.655,57.87,1155.857,20,26.592,0.46,1813,25,41.71,0.575,1.18,,,,1098665,25.276,tests performed,,,14338,0.33,0.081,12.4
2020-08-06,78515,1346,1806.32,30.966,57.87,1173.571,21.286,26.999,0.49,1846,33,42.469,0.759,1.18,,,,1116641,25.69,tests performed,17976,0.414,14693,0.338,0.08,12.5
2020-08-07,80018,1503,1840.898,34.578,57.87,1230.571,23.143,28.311,0.532,1879,33,43.228,0.759,1.17,,,,1135051,26.113,tests performed,18410,0.424,15119,0.348,0.081,12.3
2020-08-08,81534,1516,1875.776,34.877,57.87,1275,24.714,29.333,0.569,1906,27,43.85,0.621,1.16,,,,1154378,26.558,tests performed,19327,0.445,15471,0.356,0.082,12.1
2020-08-09,82767,1233,1904.142,28.366,57.87,1286.571,25.143,29.599,0.578,1925,19,44.287,0.437,1.15,,,,1169351,26.902,tests performed,14973,0.344,15853,0.365,0.081,12.3
2020-08-10,83812,1045,1928.183,24.041,57.87,1290.143,26.857,29.681,0.618,1950,25,44.862,0.575,1.15,,,,1179434,27.134,tests performed,10083,0.232,16061,0.37,0.08,12.4
2020-08-11,85023,1211,1956.044,27.86,57.87,1306.143,27.286,30.049,0.628,1979,29,45.529,0.667,1.16,,,,1195561,27.505,tests performed,16127,0.371,16104,0.37,0.081,12.3
2020-08-12,86504,1481,1990.116,34.072,57.87,1333.571,26.571,30.68,0.611,1999,20,45.989,0.46,1.18,,,,1214941,27.951,tests performed,19380,0.446,16611,0.382,0.08,12.5
